"","playerid","Name","pr","adp","R","HR","RBI","RC","AVG","OPS","IP","SO","QS","ERA","WHIP","SVHD","Year","ESPNID","ESPNNAME"
"2768","sa977837","Luke Barker",-1.560056704,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.014957927,0.471006184,1.144002412,-0.53758302,2022,NA,NA
"2769","8223","Brett Anderson",-1.564392336,NA,NA,NA,NA,NA,NA,NA,0.24566318,0.617103098,-0.373107113,-0.571671857,-0.812601406,-0.669778238,2022,30041,"Brett Anderson"
"2770","2859","Ross Detwiler",-1.565578907,NA,NA,NA,NA,NA,NA,NA,-0.273172339,-0.571098736,-0.287527005,-0.059479135,-0.101109109,-0.273192584,2022,28895,"Ross Detwiler"
"2771","19953","Josh Lowe",-1.568774151,NA,-0.345495981,-0.283908541,-0.306759027,-0.385960469,-0.257061268,0.010411135,NA,NA,NA,NA,NA,NA,2022,NA,""
"2772","sa918088","Tobias Myers",-1.580905621,NA,NA,NA,NA,NA,NA,NA,-0.510971952,-0.095818002,-0.54426733,-0.370453288,0.610383189,-0.669778238,2022,NA,NA
"2773","27498","Spencer Strider",-1.597891946,NA,NA,NA,NA,NA,NA,NA,-0.554208245,-0.333458369,-0.480082249,0.141739434,0.165700503,-0.53758302,2022,4307825,"Spencer Strider"
"2774","12249","Ryan Sherriff",-1.609007522,NA,NA,NA,NA,NA,NA,NA,-0.359644925,-0.571098736,-0.415897167,0.160032031,-0.545791795,0.12339307,2022,NA,NA
"2775","13836","Matt Duffy",-1.615839936,NA,-0.448797681,-0.786579471,-0.586037092,-0.474285653,1.007648372,-0.327788411,NA,NA,NA,NA,NA,NA,2022,33453,"Matt Duffy"
"2776","15915","Víctor Arano",-1.616171344,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.057747981,0.544176573,1.232938949,-0.669778238,2022,36120,"Victor Arano"
"2777","sa3004139","MJ Melendez",-1.625297565,NA,-0.517665482,-0.384442727,-0.411488301,-0.525002304,-0.257061268,0.470362517,NA,NA,NA,NA,NA,NA,2022,NA,NA
"2778","23493","Nick Snyder",-1.643714718,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.69403252,0.105154239,-0.012172572,0.255588288,2022,NA,NA
"2779","19683","Mike Brosseau",-1.643839749,NA,-0.345495981,-0.283908541,-0.306759027,-0.370689665,-0.347397671,0.010411135,NA,NA,NA,NA,NA,NA,2022,40533,"Michael Brosseau"
"2780","7836","Hunter Strickland",-1.692197486,NA,NA,NA,NA,NA,NA,NA,-0.165081605,-0.571098736,-0.180551869,-0.663134843,-0.36791872,0.255588288,2022,32589,"Hunter Strickland"
"2781","17170","Gabe Speier",-1.700940388,NA,NA,NA,NA,NA,NA,NA,-0.510971952,-0.571098736,-0.54426733,0.342958003,-0.012172572,-0.405387802,2022,NA,NA
"2782","16221","Bradley Zimmer",-1.738562371,NA,0.102144721,-0.183374355,-0.097300478,-0.085796105,-0.889416088,-0.584820066,NA,NA,NA,NA,NA,NA,2022,33713,"Bradley Zimmer"
"2783","19266","Taylor Widener",-1.74289991,NA,NA,NA,NA,NA,NA,NA,-0.143463459,-0.333458369,-0.116366787,-0.772890427,-0.36791872,-0.008802148,2022,39905,"Taylor Widener"
"2784","19866","Brandon Bielak",-1.751233395,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.571098736,-0.501477276,0.141739434,-0.190045646,-0.140997366,2022,41260,"Brandon Bielak"
"2785","16466","Brent Honeywell Jr.",-1.763434592,NA,NA,NA,NA,NA,NA,NA,-0.186699752,-0.333458369,-0.308922032,-0.516794066,-0.012172572,-0.405387802,2022,33838,"Brent Honeywell"
"2786","6785","Andrew Miller",-1.806878073,NA,NA,NA,NA,NA,NA,NA,-0.381263072,-0.571098736,-0.351712086,-0.260697705,-0.101109109,-0.140997366,2022,28563,"Andrew Miller"
"2787","17273","Jorge Mateo",-1.806990031,NA,-0.035590879,-0.384442727,-0.167119994,-0.161507388,-0.257061268,-0.801267775,NA,NA,NA,NA,NA,NA,2022,33832,"Jorge Mateo"
"2788","17181","Yoan López",-1.820618839,NA,NA,NA,NA,NA,NA,NA,-0.619062685,-0.571098736,-0.629847439,-0.022893941,-0.101109109,0.12339307,2022,33690,"Yoan Lopez"
"2789","13654","Jharel Cotton",-1.832728224,NA,NA,NA,NA,NA,NA,NA,-0.446117512,-0.571098736,-0.415897167,-0.022893941,-0.36791872,-0.008802148,2022,34052,"Jharel Cotton"
"2790","17734","Evan Phillips",-1.832898591,NA,NA,NA,NA,NA,NA,NA,-0.554208245,-0.571098736,-0.480082249,0.324665406,-0.278982183,-0.273192584,2022,37911,"Evan Phillips"
"2791","19647","Matt Foster",-1.833059357,NA,NA,NA,NA,NA,NA,NA,-0.597444538,-0.571098736,-0.565662357,-0.169234719,0.343573577,-0.273192584,2022,40706,"Matt Foster"
"2792","12178","Domingo Tapia",-1.834168783,NA,NA,NA,NA,NA,NA,NA,-0.165081605,-0.571098736,-0.330317059,-0.205819913,-1.34622063,0.78436916,2022,NA,NA
"2793","21018","Francisco Perez",-1.836032639,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.587057384,0.269787614,-0.012172572,-0.273192584,2022,NA,NA
"2794","6216","Dellin Betances",-1.837375507,NA,NA,NA,NA,NA,NA,NA,-0.554208245,-0.571098736,-0.458687222,0.031983851,-0.012172572,-0.273192584,2022,31122,"Dellin Betances"
"2795","17117","Austin Davis",-1.845114222,NA,NA,NA,NA,NA,NA,NA,-0.338026779,-0.571098736,-0.266131977,-0.42533108,-0.36791872,0.12339307,2022,NA,"Austin Davis"
"2796","19350","Dean Kremer",-1.854163338,NA,NA,NA,NA,NA,NA,NA,0.180808741,0.379462731,-0.009391652,-1.321668343,-0.545791795,-0.53758302,2022,38295,"Dean Kremer"
"2797","17536","Ryan Burr",-1.864751616,NA,NA,NA,NA,NA,NA,NA,-0.402881218,-0.571098736,-0.437292194,0.324665406,-0.901537944,0.12339307,2022,NA,NA
"2798","17548","Taylor Ward",-1.895423891,NA,-0.689834982,-0.585511099,-0.725676124,-0.690305297,0.284957149,0.510946463,NA,NA,NA,NA,NA,NA,2022,34923,"Taylor Ward"
"2799","12890","Alex Claudio",-1.909270272,NA,NA,NA,NA,NA,NA,NA,-0.532590098,-0.571098736,-0.651242466,0.397835795,-0.278982183,-0.273192584,2022,33628,"Alex Claudio"
"2800","15046","Trevor Gott",-1.952642356,NA,NA,NA,NA,NA,NA,NA,-0.359644925,-0.571098736,-0.330317059,-0.846060815,-0.101109109,0.255588288,2022,33614,"Trevor Gott"
"2801","19482","Andrew Vasquez",-1.957087939,NA,NA,NA,NA,NA,NA,NA,-0.964953031,-0.571098736,-0.865192737,0.727102545,0.25463704,-0.53758302,2022,NA,NA
"2802","sa3008605","Kyle Bradish",-1.966338879,NA,NA,NA,NA,NA,NA,NA,-0.229936045,-0.095818002,-0.223341923,-0.333868094,-0.545791795,-0.53758302,2022,NA,NA
"2803","8110","Bryan Shaw",-1.974804946,NA,NA,NA,NA,NA,NA,NA,-0.273172339,-0.571098736,-0.330317059,-0.461916274,-0.990474481,0.652173942,2022,30589,"Bryan Shaw"
"2804","17932","Andrew Stevenson",-1.97885139,NA,-0.379929881,-0.585511099,-0.446398059,-0.447597454,0.330125351,-0.449540247,NA,NA,NA,NA,NA,NA,2022,35043,"Andrew Stevenson"
"2805","10200","Tucker Barnhart",-1.992835972,"340",-0.070024779,-0.283908541,0.077248313,-0.025691887,-0.753911484,-0.936547593,NA,NA,NA,NA,NA,NA,2022,31173,"Tucker Barnhart"
"2806","7196","Greg Holland",-1.997008819,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.437292194,-0.09606433,-0.812601406,0.387783506,2022,30945,"Greg Holland"
"2807","18403","Enyel De Los Santos",-2.004674818,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.608452411,0.141739434,0.25463704,-0.53758302,2022,35026,"Enyel De Los Santos"
"2808","sa856262","Patrick Ruotolo",-2.005730731,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.079143008,0.599054364,0.699319726,-0.53758302,2022,NA,NA
"2809","22458","Taylor Walls",-2.01707784,NA,0.033276921,-0.384442727,-0.132210236,-0.140858322,-0.753911484,-0.638931993,NA,NA,NA,NA,NA,NA,2022,40576,"Taylor Walls"
"2810","17611","Taylor Clarke",-2.018385528,NA,NA,NA,NA,NA,NA,NA,-0.273172339,-0.571098736,-0.39450214,-0.535086663,-0.36791872,0.12339307,2022,35277,"Taylor Clarke"
"2811","20298","Jhothan Diaz",-2.026422707,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.672637493,0.251495017,0.165700503,-0.53758302,2022,NA,NA
"2812","20395","Nick Margevicius",-2.031931401,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.095818002,-0.565662357,-0.242405108,-0.101109109,-0.53758302,2022,41451,"Nick Margevicius"
"2813","19583","Sean Poppen",-2.054713086,NA,NA,NA,NA,NA,NA,NA,-0.532590098,-0.571098736,-0.501477276,0.013691253,-0.190045646,-0.273192584,2022,NA,NA
"2814","14950","Johan Camargo",-2.060147674,NA,-0.620967182,-0.484976913,-0.62094685,-0.605928519,0.194620746,0.078051044,NA,NA,NA,NA,NA,NA,2022,33741,"Johan Camargo"
"2815","11189","Vince Velasquez",-2.069526915,NA,NA,NA,NA,NA,NA,NA,-0.078609019,-0.095818002,0.012003375,-1.047279385,-0.190045646,-0.669778238,2022,31878,"Vincent Velasquez"
"2816","20045","Sean Guenther",-2.079488409,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.571098736,-0.779612628,-0.09606433,0.521446652,-0.405387802,2022,NA,NA
"2817","19698","Edward Olivares",-2.103223097,NA,-0.758702783,-0.686045285,-0.760585883,-0.72588255,0.601134559,0.226858844,NA,NA,NA,NA,NA,NA,2022,NA,""
"2818","sa3008371","Konnor Pilkington",-2.110561085,NA,NA,NA,NA,NA,NA,NA,-0.792007858,-0.571098736,-0.736822574,0.3612506,0.165700503,-0.53758302,2022,NA,NA
"2819","19268","Justin Dunn",-2.110658901,NA,NA,NA,NA,NA,NA,NA,0.094336154,0.141822364,0.05479343,-0.919231204,-0.812601406,-0.669778238,2022,40992,"Justin Dunn"
"2820","3284","Aníbal Sánchez",-2.112559983,NA,NA,NA,NA,NA,NA,NA,0.656407966,0.617103098,0.204558619,-2.108250023,-0.812601406,-0.669778238,2022,6472,"Anibal Sanchez"
"2821","21170","Dany Jiménez",-2.126774067,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.571098736,-0.758217601,0.964906308,-0.36791872,-0.53758302,2022,NA,"Dany Jimenez"
"2822","19627","Brent Rooker",-2.127517046,NA,-0.414363781,-0.183374355,-0.376578543,-0.418418958,-0.934584289,0.19980288,NA,NA,NA,NA,NA,NA,2022,40926,"Brent Rooker"
"2823","20617","J.C. Mejía",-2.162906795,NA,NA,NA,NA,NA,NA,NA,-0.035372726,-0.333458369,-0.09497176,-0.791183024,-0.634728332,-0.273192584,2022,NA,"J.C. Mejia"
"2824","17948","Trent Thornton",-2.164906417,NA,NA,NA,NA,NA,NA,NA,-0.554208245,-0.571098736,-0.54426733,-0.077771733,-0.012172572,-0.405387802,2022,36728,"Trent Thornton"
"2825","21558","Matt Vierling",-2.169593828,NA,-0.620967182,-0.585511099,-0.62094685,-0.597177821,0.420461753,-0.165452629,NA,NA,NA,NA,NA,NA,2022,41636,"Matt Vierling"
"2826","sa3007876","Brennen Davis",-2.172216111,NA,-0.517665482,-0.484976913,-0.586037092,-0.580390164,-0.257061268,0.253914808,NA,NA,NA,NA,NA,NA,2022,41293,"Brennen Davis"
"2827","15878","Miguel Andújar",-2.18237571,NA,-0.862004483,-0.686045285,-0.830405399,-0.83505846,0.736639163,0.294498753,NA,NA,NA,NA,NA,NA,2022,33743,"Miguel Andujar"
"2828","19795","Keegan Thompson",-2.212784956,NA,NA,NA,NA,NA,NA,NA,0.029481714,-0.333458369,-0.009391652,-0.681427441,-0.812601406,-0.405387802,2022,NA,"Keegan Thompson"
"2829","19996","Dylan Lee",-2.213921047,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-0.972167873,0.086861642,0.788256263,-0.53758302,2022,NA,NA
"2830","19522","TJ Friedl",-2.215938121,NA,-0.552099382,-0.585511099,-0.655856608,-0.53280704,0.194620746,-0.084284738,NA,NA,NA,NA,NA,NA,2022,NA,"TJ Friedl"
"2831","17556","Jimmy Herget",-2.244695772,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.458687222,-0.370453288,-0.36791872,-0.008802148,2022,NA,"Jimmy Herget"
"2832","19883","Alex Lange",-2.257273865,NA,NA,NA,NA,NA,NA,NA,-0.294790485,-0.571098736,-0.266131977,-0.169234719,-1.079411018,0.12339307,2022,40976,"Alex Lange"
"2833","13499","Tom Murphy",-2.26775769,NA,-0.311062081,0.017694017,-0.132210236,-0.281741518,-1.205593498,-0.354844375,NA,NA,NA,NA,NA,NA,2022,33225,"Tom Murphy"
"2834","17034","Sean Reid-Foley",-2.274148373,NA,NA,NA,NA,NA,NA,NA,-0.532590098,-0.571098736,-0.415897167,0.196617226,-0.545791795,-0.405387802,2022,33756,"Sean Reid-Foley"
"2835","19444","Yohan Ramirez",-2.274925086,NA,NA,NA,NA,NA,NA,NA,-0.597444538,-0.571098736,-0.415897167,0.306372809,-0.723664869,-0.273192584,2022,NA,""
"2836","10341","Juan Miya",-2.277080436,NA,NA,NA,NA,NA,NA,NA,-0.424499365,-0.571098736,-0.373107113,-0.132649524,-0.634728332,-0.140997366,2022,34845,"Juan Minaya"
"2837","16313","Yairo Muñoz",-2.322823088,NA,-1.034173984,-0.987647843,-1.00495419,-1.005607153,1.956180602,-0.24662052,NA,NA,NA,NA,NA,NA,2022,33828,"Yairo Munoz"
"2838","11682","Carlos Martínez",-2.328548777,NA,NA,NA,NA,NA,NA,NA,-0.121845312,-0.095818002,-0.330317059,-0.608257052,-0.634728332,-0.53758302,2022,31340,"Carlos Martinez"
"2839","18297","Tyler Kinley",-2.341529797,NA,NA,NA,NA,NA,NA,NA,-0.013754579,-0.571098736,-0.009391652,-1.541179509,-0.990474481,0.78436916,2022,34166,"Tyler Kinley"
"2840","19487","Devin Smeltzer",-2.343495104,NA,NA,NA,NA,NA,NA,NA,-0.792007858,-0.571098736,-0.822402683,-0.187527316,0.699319726,-0.669778238,2022,41120,"Devin Smeltzer"
"2841","11902","Hanser Alberto",-2.343590236,NA,-0.896438383,-0.887113657,-0.865315157,-0.839792995,1.459330386,-0.314260429,NA,NA,NA,NA,NA,NA,2022,32839,"Hanser Alberto"
"2842","sa828669","Grant Holmes",-2.345242189,NA,NA,NA,NA,NA,NA,NA,-0.316408632,-0.571098736,-0.373107113,-0.352160691,-0.723664869,-0.008802148,2022,33840,"Grant Holmes"
"2843","sa3004755","Tyler Freeman",-2.354073646,NA,-1.103041784,-1.088182029,-1.109683464,-1.055757795,1.9110124,0.091579026,NA,NA,NA,NA,NA,NA,2022,NA,NA
"2844","15290","Austin Pruitt",-2.356266177,NA,NA,NA,NA,NA,NA,NA,-0.792007858,-0.571098736,-0.865192737,-0.022893941,0.432510114,-0.53758302,2022,36061,"Austin Pruitt"
"2845","23796","Ryan Weathers",-2.359404934,NA,NA,NA,NA,NA,NA,NA,-0.338026779,-0.333458369,-0.480082249,-0.480208871,-0.190045646,-0.53758302,2022,41178,"Ryan Weathers"
"2846","15849","Kent Emanuel",-2.362511743,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.571098736,-0.972167873,0.452713586,0.076763966,-0.405387802,2022,NA,NA
"2847","2608","Jhoulys Chacín",-2.376011424,NA,NA,NA,NA,NA,NA,NA,0.072718007,-0.333458369,-0.137761815,-1.504594315,-1.257284092,0.78436916,2022,30147,"Jhoulys Chacin"
"2848","4185","Rafael Dolis",-2.378381178,NA,NA,NA,NA,NA,NA,NA,-0.381263072,-0.571098736,-0.287527005,-0.004601344,-1.257284092,0.12339307,2022,30514,"Rafael Dolis"
"2849","21622","Jake McCarthy",-2.384166834,NA,-0.13889258,-0.384442727,-0.306759027,-0.305677354,-0.663575081,-0.584820066,NA,NA,NA,NA,NA,NA,2022,41197,"Jake McCarthy"
"2850","14151","Chris Mazza",-2.385548411,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.571098736,-0.758217601,0.196617226,0.165700503,-0.669778238,2022,NA,NA
"2851","19274","Jacob Webb",-2.402464674,NA,NA,NA,NA,NA,NA,NA,-0.575826391,-0.571098736,-0.565662357,-0.315575496,-0.101109109,-0.273192584,2022,40384,"Jacob Webb"
"2852","14553","Nomar Mazara",-2.415617959,NA,-0.552099382,-0.484976913,-0.446398059,-0.491742257,-0.166724865,-0.273676484,NA,NA,NA,NA,NA,NA,2022,32820,"Nomar Mazara"
"2853","12857","Shawn Armstrong",-2.417504785,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.571098736,-0.886587764,-0.041186538,0.165700503,-0.140997366,2022,33499,"Shawn Armstrong"
"2854","17468","Kelvin Gutierrez",-2.41893577,NA,-0.27662818,-0.484976913,-0.23693951,-0.231366561,-0.211893067,-0.977131539,NA,NA,NA,NA,NA,NA,2022,36994,"Kelvin Gutierrez"
"2855","sa3014421","Cade Cavalli",-2.418978197,NA,NA,NA,NA,NA,NA,NA,-0.100227166,0.141822364,-0.116366787,-0.772890427,-0.901537944,-0.669778238,2022,NA,NA
"2856","20476","Peter Solomon",-2.467398878,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.333458369,-0.736822574,-0.187527316,0.076763966,-0.53758302,2022,NA,NA
"2857","4994","Ferndo Abad",-2.470498019,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.736822574,-0.169234719,-0.190045646,-0.140997366,2022,30417,"Fernando Abad"
"2858","19614","Cionel Pérez",-2.472062527,NA,NA,NA,NA,NA,NA,NA,-0.316408632,-0.571098736,-0.24473695,-0.297282899,-0.901537944,-0.140997366,2022,36089,"Cionel Perez"
"2859","17793","Trey Wingenter",-2.479491737,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.522872303,-0.461916274,0.165700503,-0.405387802,2022,42218,"Trey Wingenter"
"2860","17292","Javy Guerra",-2.496731829,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.69403252,-0.041186538,-0.101109109,-0.405387802,2022,NA,NA
"2861","sa3011621","Ethan Small",-2.497212049,NA,NA,NA,NA,NA,NA,NA,-0.402881218,0.141822364,-0.437292194,-0.626549649,-0.634728332,-0.53758302,2022,NA,NA
"2862","17888","Tayler Saucedo",-2.50484423,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.571098736,-0.950772845,0.599054364,-0.101109109,-0.53758302,2022,NA,NA
"2863","14593","David Bote",-2.506042053,NA,-0.724268883,-0.484976913,-0.62094685,-0.632119001,-0.257061268,0.213330862,NA,NA,NA,NA,NA,NA,2022,35246,"David Bote"
"2864","11205","Adam Eaton",-2.513667457,NA,-0.517665482,-0.686045285,-0.690766366,-0.589662259,0.149452545,-0.178980611,NA,NA,NA,NA,NA,NA,2022,32068,"Adam Eaton"
"2865","sa3011585","Mitchell Stumpo",-2.519767756,NA,NA,NA,NA,NA,NA,NA,-1.15951635,-0.571098736,-1.121933063,0.836858128,0.165700503,-0.669778238,2022,NA,NA
"2866","sa915822","Zach Logue",-2.527714048,NA,NA,NA,NA,NA,NA,NA,-0.835244151,-0.333458369,-0.865192737,-0.388745885,0.432510114,-0.53758302,2022,NA,NA
"2867","22358","Stephen Ridings",-2.53786686,NA,NA,NA,NA,NA,NA,NA,-0.964953031,-0.571098736,-0.886587764,0.525883975,-0.36791872,-0.273192584,2022,NA,NA
"2868","14773","Yu Chang",-2.543663591,NA,-0.448797681,-0.384442727,-0.341668785,-0.499367529,-0.528070476,-0.341316393,NA,NA,NA,NA,NA,NA,2022,33876,"Yu Chang"
"2869","12680","Ryne Harper",-2.544265442,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.522872303,-0.608257052,-0.101109109,-0.273192584,2022,33333,"Ryne Harper"
"2870","17878","Dennis Santa",-2.549977808,NA,NA,NA,NA,NA,NA,NA,-0.251554192,-0.571098736,-0.266131977,-0.461916274,-0.990474481,-0.008802148,2022,39801,"Dennis Santana"
"2871","sa918412","Cooper Hummel",-2.55649301,NA,-0.758702783,-0.686045285,-0.795495641,-0.710223356,-0.076388462,0.470362517,NA,NA,NA,NA,NA,NA,2022,NA,NA
"2872","23798","Randy Dobk",-2.558519935,NA,NA,NA,NA,NA,NA,NA,-0.251554192,-0.095818002,-0.608452411,-0.608257052,-0.456855258,-0.53758302,2022,42214,"Randy Dobnak"
"2873","16609","Bryan Abreu",-2.563599172,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.629847439,0.452713586,-1.079411018,-0.008802148,2022,41208,"Bryan Abreu"
"2874","14968","Victor Caratini",-2.572845886,NA,-0.552099382,-0.585511099,-0.446398059,-0.462908636,-0.076388462,-0.449540247,NA,NA,NA,NA,NA,NA,2022,33229,"Victor Caratini"
"2875","16434","Christian Arroyo",-2.584081947,NA,-0.724268883,-0.686045285,-0.725676124,-0.725347702,0.239788948,0.037467098,NA,NA,NA,NA,NA,NA,2022,33185,"Christian Arroyo"
"2876","19264","Thomas Hatch",-2.611924051,NA,NA,NA,NA,NA,NA,NA,-0.640680831,-0.571098736,-0.651242466,-0.242405108,-0.101109109,-0.405387802,2022,39889,"Thomas Hatch"
"2877","19864","Riley Adams",-2.619485577,NA,-0.379929881,-0.384442727,-0.376578543,-0.392250276,-0.799079685,-0.287204465,NA,NA,NA,NA,NA,NA,2022,NA,"Riley Adams"
"2878","4141","Derek Holland",-2.623542422,NA,NA,NA,NA,NA,NA,NA,-0.510971952,-0.571098736,-0.480082249,-0.242405108,-0.545791795,-0.273192584,2022,30148,"Derek Holland"
"2879","9112","Khris Davis",-2.637501311,NA,-0.620967182,-0.283908541,-0.446398059,-0.587895381,-0.708743282,0.010411135,NA,NA,NA,NA,NA,NA,2022,31478,"Khris Davis"
"2880","1177","Albert Pujols",-2.642661527,NA,-0.724268883,-0.283908541,-0.446398059,-0.643820311,-0.257061268,-0.287204465,NA,NA,NA,NA,NA,NA,2022,4574,"Albert Pujols"
"2881","18083","Austin Allen",-2.649182407,NA,-0.586533282,-0.283908541,-0.446398059,-0.508348642,-0.347397671,-0.476596211,NA,NA,NA,NA,NA,NA,2022,39870,"Austin Allen"
"2882","7738","Wily Peralta",-2.656771514,NA,NA,NA,NA,NA,NA,NA,-0.143463459,-0.095818002,-0.415897167,-0.516794066,-1.079411018,-0.405387802,2022,31140,"Wily Peralta"
"2883","12325","Jace Peterson",-2.662913889,NA,-0.448797681,-0.585511099,-0.516217576,-0.477785397,-0.347397671,-0.287204465,NA,NA,NA,NA,NA,NA,2022,32323,"Jace Peterson"
"2884","16159","Jace Fry",-2.664146247,NA,NA,NA,NA,NA,NA,NA,-0.705535271,-0.571098736,-0.651242466,0.214909823,-0.545791795,-0.405387802,2022,34240,"Jace Fry"
"2885","21534","Cal Raleigh",-2.665882059,NA,-0.448797681,-0.183374355,-0.23693951,-0.412870761,-0.799079685,-0.584820066,NA,NA,NA,NA,NA,NA,2022,41292,"Cal Raleigh"
"2886","16209","Jake Reed",-2.688995971,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.672637493,-0.187527316,-0.190045646,-0.405387802,2022,NA,NA
"2887","sa3004469","Tommy Romero",-2.713506688,NA,NA,NA,NA,NA,NA,NA,-1.029807471,-0.333458369,-0.9935629,-0.297282899,0.610383189,-0.669778238,2022,NA,NA
"2888","12092","Niko Goodrum",-2.71592246,NA,-0.17332648,-0.183374355,-0.306759027,-0.338857456,-1.115257095,-0.598348048,NA,NA,NA,NA,NA,NA,2022,32524,"Niko Goodrum"
"2889","19789","Anthony Castro",-2.722765687,NA,NA,NA,NA,NA,NA,NA,-0.921716737,-0.571098736,-0.865192737,0.141739434,-0.101109109,-0.405387802,2022,NA,NA
"2890","17485","Albert Abreu",-2.723957844,NA,NA,NA,NA,NA,NA,NA,-0.251554192,-0.571098736,-0.159156842,-0.608257052,-1.257284092,0.12339307,2022,36041,"Albert Abreu"
"2891","sa873347","Jhoan Duran",-2.729471387,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.014957927,0.635639559,-0.190045646,-0.53758302,2022,NA,NA
"2892","17759","Angel Perdomo",-2.734691324,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.501477276,0.105154239,-0.634728332,-0.405387802,2022,NA,NA
"2893","14739","Paul Blackburn",-2.737238676,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.333458369,-0.672637493,-0.333868094,-0.634728332,-0.273192584,2022,32776,"Paul Blackburn"
"2894","20036","Isaac Paredes",-2.742879065,NA,-0.896438383,-0.786579471,-0.900224915,-0.838597113,0.465629955,0.213330862,NA,NA,NA,NA,NA,NA,2022,39706,"Isaac Paredes"
"2895","15507","Hunter Harvey",-2.742999007,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.571098736,-0.758217601,-0.333868094,-0.190045646,-0.140997366,2022,33191,"Hunter Harvey"
"2896","19845","Alexander Wells",-2.749606356,NA,NA,NA,NA,NA,NA,NA,-0.186699752,-0.333458369,-0.458687222,-1.175327565,-0.190045646,-0.405387802,2022,NA,NA
"2897","16623","Greg Allen",-2.756374171,NA,-0.414363781,-0.786579471,-0.62094685,-0.503476018,0.059116142,-0.490124193,NA,NA,NA,NA,NA,NA,2022,34187,"Greg Allen"
"2898","16588","Jothan Holder",-2.761175758,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.779612628,-0.443623677,0.165700503,-0.405387802,2022,36035,"Jonathan Holder"
"2899","sa3005282","D.L. Hall",-2.768454316,NA,NA,NA,NA,NA,NA,NA,-0.510971952,0.141822364,-0.415897167,-0.589964455,-0.723664869,-0.669778238,2022,NA,NA
"2900","20794","Manuel Rodríguez",-2.769360567,NA,NA,NA,NA,NA,NA,NA,-0.446117512,-0.571098736,-0.437292194,-0.315575496,-0.990474481,-0.008802148,2022,NA,"Manuel Rodriguez"
"2901","22217","Luis Campusano",-2.772008534,NA,-0.862004483,-0.686045285,-0.795495641,-0.750887372,0.284957149,0.037467098,NA,NA,NA,NA,NA,NA,2022,40521,"Luis Campusano"
"2902","12323","Jacob Barnes",-2.774584571,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.672637493,-0.205819913,-0.36791872,-0.273192584,2022,34868,"Jacob Barnes"
"2903","22092","Kyle Tyler",-2.791717309,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.779612628,0.105154239,-0.456855258,-0.405387802,2022,NA,NA
"2904","21997","Luis Frías",-2.800573614,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.571098736,-0.822402683,-0.132649524,-0.012172572,-0.405387802,2022,NA,NA
"2905","19665","Kyle Wright",-2.805880836,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.095818002,-0.565662357,-0.571671857,-0.545791795,-0.53758302,2022,39652,"Kyle Wright"
"2906","10756","Shane Greene",-2.809304923,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.571098736,-0.865192737,-0.187527316,0.076763966,-0.405387802,2022,32704,"Shane Greene"
"2907","22224","Jon Heasley",-2.822411836,NA,NA,NA,NA,NA,NA,NA,-0.446117512,-0.333458369,-0.565662357,-0.571671857,-0.36791872,-0.53758302,2022,NA,"Jonathan Heasley"
