playerid,me,pr,adp,R,HR,RBI,RC,AVG,OPS,IP,QS,SO,ERA,WHIP,SVHD,Year
18900,Leody Taveras,-3.50547479,,-0.414363781,-0.484976913,-0.551127334,-0.549355175,-0.799079685,-0.706571902,,,,,,,2022
20344,Blake Cederlind,-3.50706702,,,,,,,,-0.921716737,-0.571098736,-0.907982791,-0.022893941,-0.545791795,-0.53758302,2022
13696,Robert Gsellman,-3.523559431,,,,,,,,-0.662298978,-0.571098736,-0.758217601,-0.535086663,-0.723664869,-0.273192584,2022
20387,Anthony Kay,-3.524591396,,,,,,,,-0.878480444,-0.571098736,-0.822402683,-0.169234719,-0.545791795,-0.53758302,2022
22717,Angel Zerpa,-3.529315155,,,,,,,,-1.008189324,-0.571098736,-1.014957927,0.013691253,-0.278982183,-0.669778238,2022
17682,Ralph Garza Jr.,-3.532384117,,,,,,,,-0.727153418,-0.571098736,-0.715427547,-0.699720038,-0.545791795,-0.273192584,2022
8722,Jason Castro,-3.535812278,,-0.620967182,-0.384442727,-0.62094685,-0.628521009,-1.250761699,-0.030172811,,,,,,,2022
sa3008132,Ethan Roberts,-3.541349625,,,,,,,,-1.073043764,-0.571098736,-1.057747981,-0.022893941,-0.278982183,-0.53758302,2022
sa3007512,Travis Swaggerty,-3.542808283,,-0.689834982,-0.686045285,-0.760585883,-0.695156362,-0.302229469,-0.408956302,,,,,,,2022
sa3004211,Blake Weiman,-3.557436421,,,,,,,,-0.921716737,-0.571098736,-0.950772845,-0.297282899,-0.278982183,-0.53758302,2022
16201,Justin Anderson,-3.575897392,,,,,,,,-0.748771564,-0.571098736,-0.672637493,-0.187527316,-0.990474481,-0.405387802,2022
21045,Seth Martinez,-3.582657243,,,,,,,,-1.051425617,-0.571098736,-1.014957927,-0.352160691,0.076763966,-0.669778238,2022
5097,Anthony Gose,-3.583419999,,,,,,,,-0.273172339,-0.571098736,-0.073576733,-0.55337926,-2.235586002,0.12339307,2022
22275,Jake Burger,-3.589521433,,-0.930872284,-0.686045285,-0.865315157,-0.878975599,-0.076388462,-0.151924647,,,,,,,2022
7555,Nick Vincent,-3.601440196,,,,,,,,-0.878480444,-0.571098736,-0.865192737,-0.114356927,-0.634728332,-0.53758302,2022
12272,Aaron Brooks,-3.604244511,,,,,,,,-1.09466191,-0.571098736,-1.100538035,-0.333868094,0.165700503,-0.669778238,2022
sa3008662,Cole Winn,-3.625930603,,,,,,,,-0.770389711,-0.333458369,-0.779612628,-0.88264601,-0.190045646,-0.669778238,2022
11428,Brandon Workman,-3.650325249,,,,,,,,-0.575826391,-0.571098736,-0.54426733,-0.736305232,-1.34622063,0.12339307,2022
17452,Jose Siri,-3.652000759,,-0.552099382,-0.484976913,-0.551127334,-0.657425672,-0.753911484,-0.652459975,,,,,,,2022
6249,Trevor Cahill,-3.652447068,,,,,,,,-0.446117512,-0.095818002,-0.54426733,-1.083864579,-0.812601406,-0.669778238,2022
22192,Hans Crouse,-3.661256293,,,,,,,,-0.381263072,0.141822364,-0.522872303,-1.815568468,-0.545791795,-0.53758302,2022
8259,Kurt Suzuki,-3.662875875,,-0.724268883,-0.585511099,-0.586037092,-0.681449009,-0.392565872,-0.69304392,,,,,,,2022
14169,Kyle Zimmer,-3.666412559,,,,,,,,-0.446117512,-0.571098736,-0.437292194,-0.681427441,-1.257284092,-0.273192584,2022
13713,Kyle Barraclough,-3.681068849,,,,,,,,-0.856862298,-0.571098736,-0.736822574,-0.699720038,-0.278982183,-0.53758302,2022
4776,Matt Shoemaker,-3.68353327,,,,,,,,-0.510971952,-0.095818002,-0.69403252,-1.522886912,-0.190045646,-0.669778238,2022
14975,Chad Kuhl,-3.698544396,,,,,,,,0.072718007,0.141822364,-0.030786679,-1.99849444,-1.34622063,-0.53758302,2022
15690,Jimmy Cordero,-3.7054925,,,,,,,,-1.137898204,-0.571098736,-1.100538035,0.141739434,-0.36791872,-0.669778238,2022
3142,Robinson Chirinos,-3.709597021,,-0.620967182,-0.384442727,-0.551127334,-0.583453393,-1.295929901,-0.273676484,,,,,,,2022
20074,Miguel Sánchez,-3.720416849,,,,,,,,-0.683917125,-0.571098736,-0.69403252,-0.55337926,-0.812601406,-0.405387802,2022
sa3006966,Brooks Wilson,-3.727601147,,,,,,,,-1.09466191,-0.571098736,-1.057747981,-0.187527316,-0.278982183,-0.53758302,2022
18332,Eric Hanhold,-3.747559417,,,,,,,,-0.316408632,-0.571098736,-0.480082249,-1.248497954,-0.990474481,-0.140997366,2022
21025,Oliver Ortega,-3.763962482,,,,,,,,-0.943334884,-0.571098736,-0.907982791,-0.169234719,-0.634728332,-0.53758302,2022
24591,Joey Gerber,-3.767288771,,,,,,,,-1.09466191,-0.571098736,-1.079143008,-0.205819913,-0.278982183,-0.53758302,2022
17968,Brock Burke,-3.777287807,,,,,,,,-1.116280057,-0.571098736,-1.079143008,-0.150942121,-0.190045646,-0.669778238,2022
19899,Clarke Schmidt,-3.782057123,,,,,,,,-0.943334884,-0.333458369,-0.950772845,-0.516794066,-0.36791872,-0.669778238,2022
20503,William Contreras,-3.795650943,,-1.103041784,-0.887113657,-1.074773706,-1.043752746,0.059116142,0.253914808,,,,,,,2022
3892,Josh Reddick,-3.802213286,,-0.758702783,-0.786579471,-0.725676124,-0.743935074,0.013947941,-0.801267775,,,,,,,2022
13607,Carl Edwards Jr.,-3.806644073,,,,,,,,-0.900098591,-0.571098736,-0.822402683,-1.138742371,-0.101109109,-0.273192584,2022
20997,Eduard Bazardo,-3.814171261,,,,,,,,-1.008189324,-0.571098736,-0.972167873,-0.535086663,-0.190045646,-0.53758302,2022
13770,Rob Refsnyder,-3.817908263,,-0.896438383,-0.887113657,-0.935134673,-0.907357702,0.149452545,-0.341316393,,,,,,,2022
19514,Andrew Knizner,-3.837506044,,-0.620967182,-0.686045285,-0.62094685,-0.607489225,-0.392565872,-0.90949163,,,,,,,2022
11903,Michael Feliz,-3.842921036,,,,,,,,-0.727153418,-0.571098736,-0.672637493,-0.699720038,-0.634728332,-0.53758302,2022
13360,Cam Bedrosian,-3.847783028,,,,,,,,-0.835244151,-0.571098736,-0.84379771,-0.42533108,-0.634728332,-0.53758302,2022
20379,Tyler Zuber,-3.863942149,,,,,,,,-0.943334884,-0.571098736,-0.886587764,-0.333868094,-0.723664869,-0.405387802,2022
6627,Brad Brach,-3.871872364,,,,,,,,-0.640680831,-0.571098736,-0.587057384,-0.718012635,-1.34622063,-0.008802148,2022
11982,Travis Shaw,-3.874018824,,-0.827570583,-0.585511099,-0.760585883,-0.794290343,-0.889416088,-0.016644829,,,,,,,2022
7754,Mike Fiers,-3.88418264,,,,,,,,-0.229936045,0.141822364,-0.587057384,-1.815568468,-0.723664869,-0.669778238,2022
16537,Dusten Knight,-3.895006477,,,,,,,,-1.073043764,-0.571098736,-1.036352954,-0.443623677,-0.101109109,-0.669778238,2022
6885,Ian Desmond,-3.897576449,,-1.171909585,-0.987647843,-1.17950298,-1.133612474,0.375293552,0.19980288,,,,,,,2022
22248,Paul Campbell,-3.899974489,,,,,,,,-1.029807471,-0.571098736,-1.036352954,-0.535086663,-0.190045646,-0.53758302,2022
18815,Miguel Diaz,-3.900965091,,,,,,,,-0.964953031,-0.571098736,-0.929377818,-0.352160691,-0.545791795,-0.53758302,2022
14109,Albert Almora Jr.,-3.902530356,,-1.171909585,-0.987647843,-1.144593222,-1.09711729,0.555966358,-0.057228774,,,,,,,2022
15538,Eric Yardley,-3.904357884,,,,,,,,-0.856862298,-0.571098736,-0.9935629,-0.132649524,-0.812601406,-0.53758302,2022
3200,Ervin Santa,-3.910358829,,,,,,,,-0.467735658,-0.571098736,-0.587057384,-1.376546135,-0.634728332,-0.273192584,2022
12237,Dan Winkler,-3.910462628,,,,,,,,-0.727153418,-0.571098736,-0.715427547,-0.498501468,-1.257284092,-0.140997366,2022
22052,Aaron Fletcher,-3.912351851,,,,,,,,-0.792007858,-0.571098736,-0.865192737,-0.333868094,-0.812601406,-0.53758302,2022
16442,Ryan O'Hearn,-3.923003737,,-0.930872284,-0.686045285,-0.830405399,-0.867909812,-0.482902275,-0.124868684,,,,,,,2022
18510,Josh Rogers,-3.927484843,,,,,,,,0.007863568,0.141822364,-0.415897167,-2.089957426,-0.901537944,-0.669778238,2022
15264,Keyn Middleton,-3.927572383,,,,,,,,-0.748771564,-0.571098736,-0.758217601,-0.718012635,-0.990474481,-0.140997366,2022
4897,Scott Kazmir,-3.942889126,,,,,,,,-0.705535271,-0.095818002,-0.758217601,-0.900938607,-0.812601406,-0.669778238,2022
13528,Matt Bowman,-3.94755006,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-0.388745885,-0.101109109,-0.669778238,2022
10314,Erasmo Ramírez,-3.949203831,,,,,,,,-0.683917125,-0.571098736,-0.779612628,-1.230205357,-0.278982183,-0.405387802,2022
20312,Alec Bettinger,-3.955581833,,,,,,,,-0.856862298,-0.333458369,-0.907982791,-1.175327565,-0.012172572,-0.669778238,2022
5702,Junior Guerra,-3.962826532,,,,,,,,-0.510971952,-0.571098736,-0.565662357,-0.919231204,-0.990474481,-0.405387802,2022
17423,Yermín Mercedes,-3.966274097,,-1.137475685,-0.987647843,-1.109683464,-1.090340615,0.510798156,-0.151924647,,,,,,,2022
19181,Zack Collins,-3.968442589,,-0.724268883,-0.585511099,-0.655856608,-0.712927764,-1.205593498,-0.084284738,,,,,,,2022
17002,Trevor Hildenberger,-3.986223956,,,,,,,,-1.09466191,-0.571098736,-1.057747981,-0.535086663,-0.190045646,-0.53758302,2022
4153,Jake Arrieta,-3.990482787,,,,,,,,-0.143463459,0.141822364,-0.415897167,-1.468009121,-1.435157167,-0.669778238,2022
sa918017,Jordan Balazovic,-3.99332162,,,,,,,,-0.813626004,-0.095818002,-0.865192737,-0.736305232,-0.812601406,-0.669778238,2022
21290,Lucas Gilbreath,-4.006328213,,,,,,,,-0.186699752,-0.571098736,-0.201946896,-1.468009121,-1.701966778,0.12339307,2022
15730,Tyler Wade,-4.011051051,,-0.13889258,-0.786579471,-0.586037092,-0.511467231,-0.753911484,-1.234163194,,,,,,,2022
20430,Rony García,-4.017789949,,,,,,,,-0.683917125,-0.571098736,-0.736822574,-1.120449774,-0.36791872,-0.53758302,2022
14966,Reyes Moronta,-4.02624146,,,,,,,,-1.09466191,-0.571098736,-1.057747981,-0.974108996,0.076763966,-0.405387802,2022
12037,Jon Berti,-4.02666061,,-0.655401082,-0.887113657,-0.865315157,-0.77258991,-0.166724865,-0.679515939,,,,,,,2022
16958,Jake Jewell,-4.040931895,,,,,,,,-1.008189324,-0.571098736,-0.9935629,-0.608257052,-0.190045646,-0.669778238,2022
sa3004197,Dylan File,-4.051368165,,,,,,,,-1.029807471,-0.571098736,-1.036352954,-0.864353413,-0.012172572,-0.53758302,2022
11589,José Ureña,-4.072221088,,,,,,,,-0.143463459,-0.095818002,-0.458687222,-1.358253537,-1.34622063,-0.669778238,2022
5221,Wade LeBlanc,-4.073498786,,,,,,,,-0.446117512,-0.095818002,-0.672637493,-1.376546135,-0.812601406,-0.669778238,2022
14814,Buck Farmer,-4.078411726,,,,,,,,-0.575826391,-0.571098736,-0.565662357,-1.102157176,-0.990474481,-0.273192584,2022
16947,Derek Hill,-4.083420582,,-0.655401082,-0.686045285,-0.760585883,-0.71533052,-0.437734074,-0.828323739,,,,,,,2022
16542,Shed Long Jr.,-4.096840138,,-0.793136683,-0.686045285,-0.760585883,-0.766653453,-0.573238678,-0.517180157,,,,,,,2022
16451,Luis Guillorme,-4.101274969,,-0.896438383,-0.987647843,-0.935134673,-0.842327079,0.239788948,-0.679515939,,,,,,,2022
20352,Ernie Clement,-4.102003939,,-0.965306184,-0.987647843,-1.00495419,-0.921266013,0.510798156,-0.733627866,,,,,,,2022
16981,Tyler Beede,-4.103019087,,,,,,,,-0.532590098,-0.333458369,-0.522872303,-0.919231204,-1.257284092,-0.53758302,2022
11936,Joe Panik,-4.103050157,,-0.724268883,-0.887113657,-0.760585883,-0.709201953,-0.031220261,-0.990659521,,,,,,,2022
sa3008479,Michael Stefanic,-4.136860587,,-1.206343485,-0.987647843,-1.17950298,-1.136217342,0.781807365,-0.408956302,,,,,,,2022
20539,Edwin Uceta,-4.141550636,,,,,,,,-1.116280057,-0.571098736,-1.057747981,-0.22411251,-0.634728332,-0.53758302,2022
19635,Sheldon Neuse,-4.14289175,,-0.655401082,-0.585511099,-0.62094685,-0.690078556,-0.573238678,-1.017715484,,,,,,,2022
sa918274,Graham Ashcraft,-4.143416218,,,,,,,,-1.073043764,-0.571098736,-1.036352954,-0.333868094,-0.723664869,-0.405387802,2022
15068,Yency Almonte,-4.155921392,,,,,,,,-0.619062685,-0.571098736,-0.629847439,-1.028986788,-0.901537944,-0.405387802,2022
10953,Phil Gosselin,-4.158147022,,-0.999740084,-0.887113657,-1.00495419,-0.988947883,0.239788948,-0.517180157,,,,,,,2022
18721,Guillermo Heredia,-4.165011876,,-0.517665482,-0.786579471,-0.725676124,-0.64319198,-0.663575081,-0.828323739,,,,,,,2022
16279,Sam Clay,-4.165386568,,,,,,,,-0.943334884,-0.571098736,-0.972167873,0.031983851,-1.701966778,-0.008802148,2022
21541,Reiss Knehr,-4.165431407,,,,,,,,-0.964953031,-0.571098736,-1.014957927,-0.754597829,-0.190045646,-0.669778238,2022
17969,Peter Lambert,-4.166375996,,,,,,,,0.37537206,0.141822364,-0.052181706,-2.437516773,-1.524093704,-0.669778238,2022
sa3008423,Simeon Woods Richardson,-4.167028868,,,,,,,,-0.878480444,-0.571098736,-0.84379771,-0.480208871,-0.723664869,-0.669778238,2022
17237,Austin Brice,-4.168319209,,,,,,,,-0.964953031,-0.571098736,-0.972167873,-0.754597829,-0.36791872,-0.53758302,2022
sa3005362,Ray Kerr,-4.168766043,,,,,,,,-1.029807471,-0.571098736,-0.9935629,-0.22411251,-0.812601406,-0.53758302,2022
15958,Travis Demeritte,-4.196208569,,-1.171909585,-0.887113657,-1.144593222,-1.124275891,-0.528070476,0.659754263,,,,,,,2022
sa3004693,Heliot Ramos,-4.199868073,,-0.896438383,-0.786579471,-0.900224915,-0.892136337,-0.166724865,-0.557764102,,,,,,,2022
19531,Jason Foley,-4.202921658,,,,,,,,-0.727153418,-0.571098736,-0.801007656,-0.260697705,-1.701966778,-0.140997366,2022
12976,Austin Hedges,-4.216383154,,-0.17332648,0.118228203,0.007428797,-0.361057315,-2.154125728,-1.653530631,,,,,,,2022
19392,Zach McKinstry,-4.226445947,,-0.862004483,-0.887113657,-0.830405399,-0.899736947,-0.257061268,-0.490124193,,,,,,,2022
18042,Dylan Moore,-4.232011988,,-0.483231581,-0.384442727,-0.551127334,-0.611923499,-1.521770908,-0.679515939,,,,,,,2022
2882,Luis Avilán,-4.235253119,,,,,,,,-0.856862298,-0.571098736,-0.84379771,-0.791183024,-0.634728332,-0.53758302,2022
sa3008386,Logan Gillaspie,-4.235316952,,,,,,,,-1.09466191,-0.571098736,-1.079143008,-0.407038482,-0.545791795,-0.53758302,2022
20206,Mike Baumann,-4.24172462,,,,,,,,-0.640680831,-0.571098736,-0.69403252,-1.028986788,-0.901537944,-0.405387802,2022
21127,Alejo Lopez,-4.254581328,,-1.137475685,-1.088182029,-1.144593222,-1.108373655,0.781807365,-0.557764102,,,,,,,2022
13699,Jake Faria,-4.256327498,,,,,,,,-1.008189324,-0.571098736,-0.972167873,-0.443623677,-0.723664869,-0.53758302,2022
20631,Jordan Holloway,-4.257713743,,,,,,,,-0.554208245,-0.571098736,-0.565662357,-0.370453288,-1.790903316,-0.405387802,2022
15145,Justin Topa,-4.27279818,,,,,,,,-0.921716737,-0.571098736,-0.929377818,-1.21191276,-0.101109109,-0.53758302,2022
21560,Alfonso Rivas,-4.2797798,,-0.965306184,-0.987647843,-0.970044431,-0.934941804,0.149452545,-0.571292084,,,,,,,2022
20056,Alan Trejo,-4.291161554,,-1.068607884,-0.887113657,-1.039863948,-1.013375815,0.059116142,-0.341316393,,,,,,,2022
20237,Tyler Ivey,-4.291815332,,,,,,,,-1.09466191,-0.571098736,-1.079143008,-0.242405108,-0.634728332,-0.669778238,2022
sa856254,Ryan Mason,-4.312634378,,,,,,,,-1.09466191,-0.571098736,-1.079143008,-0.352160691,-0.545791795,-0.669778238,2022
15124,Tim Locastro,-4.316917114,,-0.793136683,-0.887113657,-0.935134673,-0.86881928,-0.166724865,-0.665987957,,,,,,,2022
3353,Matt Joyce,-4.32054437,,-0.896438383,-0.786579471,-0.935134673,-0.873364133,-0.663575081,-0.165452629,,,,,,,2022
21850,Mason Thompson,-4.328005048,,,,,,,,-0.683917125,-0.571098736,-0.69403252,-0.846060815,-1.524093704,-0.008802148,2022
11812,Alberto Baldodo,-4.33257793,,,,,,,,-1.051425617,-0.571098736,-0.9935629,-0.498501468,-0.812601406,-0.405387802,2022
3298,Charlie Culberson,-4.338736116,,-0.793136683,-0.786579471,-0.795495641,-0.796971424,-0.257061268,-0.90949163,,,,,,,2022
4026,Héctor Santiago,-4.350508434,,,,,,,,-0.921716737,-0.571098736,-0.865192737,-0.55337926,-0.901537944,-0.53758302,2022
12664,Jerad Eickhoff,-4.353507065,,,,,,,,-0.662298978,-0.571098736,-0.758217601,-1.413131329,-0.278982183,-0.669778238,2022
1246,Matt Bush,-4.355806325,,,,,,,,-0.878480444,-0.571098736,-0.84379771,-1.065571982,-0.723664869,-0.273192584,2022
13403,Félix Peña,-4.362373792,,,,,,,,-1.029807471,-0.571098736,-1.014957927,-0.663134843,-0.545791795,-0.53758302,2022
20385,Isaac Mattson,-4.375880132,,,,,,,,-0.813626004,-0.571098736,-0.822402683,-0.772890427,-0.990474481,-0.405387802,2022
sa873437,Elvin Rodriguez,-4.396048796,,,,,,,,-1.073043764,-0.571098736,-1.057747981,-0.699720038,-0.456855258,-0.53758302,2022
19608,Otto Lopez,-4.40117335,,-1.103041784,-0.987647843,-1.109683464,-1.095362916,0.601134559,-0.706571902,,,,,,,2022
13593,José Peraza,-4.412044988,,-1.068607884,-0.987647843,-1.074773706,-1.035489352,0.420461753,-0.665987957,,,,,,,2022
16725,Jose Trevino,-4.421540629,,-0.724268883,-0.686045285,-0.655856608,-0.719697062,-0.347397671,-1.288275121,,,,,,,2022
22925,Joan Adon,-4.426167197,,,,,,,,-0.727153418,-0.333458369,-0.715427547,-0.900938607,-1.079411018,-0.669778238,2022
5486,Abraham Almonte,-4.448242385,,-1.171909585,-0.987647843,-1.17950298,-1.128507225,-0.302229469,0.321554717,,,,,,,2022
6547,Jordy Mercer,-4.466215704,,-0.930872284,-0.887113657,-0.935134673,-0.907663019,-0.031220261,-0.774211811,,,,,,,2022
19804,Bryan Baker,-4.469794427,,,,,,,,-0.943334884,-0.571098736,-0.907982791,-0.608257052,-0.901537944,-0.53758302,2022
14672,Dillon Maples,-4.471913863,,,,,,,,-0.792007858,-0.571098736,-0.672637493,-0.150942121,-1.879839853,-0.405387802,2022
sa919293,Jothan Aranda,-4.475389536,,-1.206343485,-0.987647843,-1.17950298,-1.144816114,0.330125351,-0.287204465,,,,,,,2022
21298,Andre Jackson,-4.487608571,,,,,,,,-0.770389711,-0.571098736,-0.801007656,-1.083864579,-0.723664869,-0.53758302,2022
sa875576,Alexis Diaz,-4.502317469,,,,,,,,-0.986571177,-0.571098736,-0.907982791,-0.864353413,-0.634728332,-0.53758302,2022
11339,Jake Marisnick,-4.526783722,,-0.724268883,-0.585511099,-0.725676124,-0.769003533,-0.934584289,-0.787739793,,,,,,,2022
sa3006917,Bryan Lavastida,-4.531328907,,-1.206343485,-0.987647843,-1.17950298,-1.155587283,0.284957149,-0.287204465,,,,,,,2022
sa3004885,Mason Martin,-4.534030653,,-0.896438383,-0.686045285,-0.795495641,-0.866397894,-1.070088894,-0.219564556,,,,,,,2022
17585,Jordan Yamamoto,-4.556909048,,,,,,,,-0.856862298,-0.571098736,-0.865192737,-1.358253537,-0.36791872,-0.53758302,2022
24584,Jothan Stiever,-4.565857021,,,,,,,,-0.792007858,-0.333458369,-0.822402683,-1.66922769,-0.278982183,-0.669778238,2022
19159,Zack Burdi,-4.567183812,,,,,,,,-0.705535271,-0.571098736,-0.651242466,-1.065571982,-1.168347555,-0.405387802,2022
19533,Taylor Jones,-4.568601382,,-1.034173984,-0.887113657,-1.00495419,-1.007982201,-0.211893067,-0.422484284,,,,,,,2022
sa3004024,Graham Spraker,-4.575041619,,,,,,,,-0.943334884,-0.571098736,-0.950772845,-0.937523802,-0.634728332,-0.53758302,2022
19331,Jose Rojas,-4.579281507,,-0.999740084,-0.786579471,-0.970044431,-0.962699163,-0.437734074,-0.422484284,,,,,,,2022
17871,Ian Gibaut,-4.590860376,,,,,,,,-0.748771564,-0.571098736,-0.758217601,-0.626549649,-1.613030241,-0.273192584,2022
sa3008244,Ryan Rolison,-4.596727442,,,,,,,,-0.229936045,0.141822364,-0.415897167,-2.254590801,-1.168347555,-0.669778238,2022
sa3003305,Oswald Peraza,-4.617005618,,-1.206343485,-0.987647843,-1.17950298,-1.142208651,0.375293552,-0.476596211,,,,,,,2022
11400,Rold Torreyes,-4.623256809,,-0.827570583,-0.786579471,-0.830405399,-0.850037462,-0.121556664,-1.20710723,,,,,,,2022
19231,Caleb Baragar,-4.62524974,,,,,,,,-0.878480444,-0.571098736,-0.907982791,-1.047279385,-1.079411018,-0.140997366,2022
sa917985,Jace Vines,-4.642168364,,,,,,,,-0.900098591,-0.571098736,-0.950772845,-0.42533108,-1.257284092,-0.53758302,2022
19784,Justin Garza,-4.642305263,,,,,,,,-0.727153418,-0.571098736,-0.69403252,-0.809475621,-1.435157167,-0.405387802,2022
24975,Cooper Criswell,-4.648266014,,,,,,,,-1.008189324,-0.571098736,-1.036352954,-1.083864579,-0.278982183,-0.669778238,2022
20447,Enoli Paredes,-4.650587517,,,,,,,,-1.073043764,-0.571098736,-1.014957927,-0.150942121,-1.435157167,-0.405387802,2022
14735,Brett Phillips,-4.657897406,,-0.414363781,-0.384442727,-0.481307817,-0.61636558,-2.108957526,-0.652459975,,,,,,,2022
8753,Tanner Roark,-4.66627503,,,,,,,,-0.835244151,-0.333458369,-0.907982791,-1.285083149,-0.634728332,-0.669778238,2022
10843,Adam Kolarek,-4.674852623,,,,,,,,-0.900098591,-0.571098736,-0.9935629,-0.059479135,-1.613030241,-0.53758302,2022
19928,Ryan McKen,-4.677999217,,-0.999740084,-0.887113657,-1.00495419,-0.979635284,-0.708743282,-0.09781272,,,,,,,2022
21562,Romy Gonzalez,-4.678842345,,-1.068607884,-0.887113657,-1.039863948,-1.048429934,-0.482902275,-0.151924647,,,,,,,2022
10688,Tyler Thornburg,-4.684241616,,,,,,,,-0.619062685,-0.571098736,-0.587057384,-1.376546135,-1.257284092,-0.273192584,2022
11270,Aaron Altherr,-4.686146088,,-0.896438383,-0.786579471,-0.900224915,-0.899226801,-0.889416088,-0.314260429,,,,,,,2022
13744,David Dahl,-4.688519422,,-1.103041784,-0.887113657,-1.074773706,-1.066021345,-0.121556664,-0.436012266,,,,,,,2022
sa874818,Wandisson Charles,-4.714249884,,,,,,,,-1.008189324,-0.571098736,-0.972167873,-0.278990302,-1.34622063,-0.53758302,2022
sa3010152,CJ Abrams,-4.715158393,,-0.793136683,-0.887113657,-0.865315157,-0.863175924,-0.302229469,-1.004187503,,,,,,,2022
16285,Michael Hermosillo,-4.715351001,,-0.999740084,-0.786579471,-1.00495419,-0.990960377,-0.889416088,-0.043700793,,,,,,,2022
5497,Marwin Gonzalez,-4.736863208,,-0.827570583,-0.686045285,-0.795495641,-0.813651472,-0.934584289,-0.679515939,,,,,,,2022
7927,Eric Sogard,-4.740810371,,-0.896438383,-0.887113657,-0.935134673,-0.887435766,-0.076388462,-1.05829943,,,,,,,2022
20339,Matt Peacock,-4.742107921,,,,,,,,-0.770389711,-0.571098736,-0.929377818,-0.498501468,-1.435157167,-0.53758302,2022
15157,Jimmy Yacabonis,-4.743831858,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-0.516794066,-0.901537944,-0.53758302,2022
1890,Matt Moore,-4.747414222,,,,,,,,-0.748771564,-0.571098736,-0.758217601,-1.230205357,-0.901537944,-0.53758302,2022
17714,Christin Stewart,-4.750327771,,-1.103041784,-0.887113657,-1.039863948,-1.044447943,-0.753911484,0.078051044,,,,,,,2022
20276,Deivi García,-4.750609761,,,,,,,,-0.424499365,-0.095818002,-0.480082249,-2.089957426,-0.990474481,-0.669778238,2022
19952,Khalil Lee,-4.751701354,,-0.965306184,-0.887113657,-1.00495419,-0.938738736,-0.844247886,-0.111340702,,,,,,,2022
12673,Roenis Elías,-4.756933323,,,,,,,,-1.137898204,-0.571098736,-1.121933063,-0.443623677,-0.812601406,-0.669778238,2022
20233,Gilberto Celestino,-4.773760672,,-1.103041784,-0.987647843,-1.109683464,-1.074514835,-0.076388462,-0.422484284,,,,,,,2022
12981,Cam Gallagher,-4.774279887,,-0.965306184,-0.887113657,-0.935134673,-0.906149409,-0.076388462,-1.004187503,,,,,,,2022
21987,Rodolfo Castro,-4.77896147,,-1.034173984,-0.887113657,-0.970044431,-1.009523588,-0.347397671,-0.530708138,,,,,,,2022
21538,Nick Fortes,-4.7825588,,-0.965306184,-0.887113657,-0.900224915,-0.912888818,-0.302229469,-0.814795757,,,,,,,2022
27505,Kohei Arihara,-4.784185941,,,,,,,,-0.835244151,-0.333458369,-0.929377818,-1.559472107,-0.456855258,-0.669778238,2022
sa3004093,Collin Snider,-4.795289388,,,,,,,,-0.878480444,-0.571098736,-0.950772845,-0.955816399,-0.901537944,-0.53758302,2022
15101,Luke Farrell,-4.807141363,,,,,,,,-1.073043764,-0.571098736,-1.014957927,-0.754597829,-0.723664869,-0.669778238,2022
18288,Austin Dean,-4.825458039,,-1.206343485,-0.987647843,-1.17950298,-1.142482731,-0.076388462,-0.233092538,,,,,,,2022
15608,Willians Astudillo,-4.827449166,,-1.206343485,-0.987647843,-1.17950298,-1.154316728,0.420461753,-0.720099884,,,,,,,2022
sa3004162,Rylan Bannon,-4.828800379,,-0.862004483,-0.686045285,-0.830405399,-0.84954818,-1.070088894,-0.530708138,,,,,,,2022
14567,Franchy Cordero,-4.864872202,,-1.137475685,-0.987647843,-1.144593222,-1.123563457,0.059116142,-0.530708138,,,,,,,2022
sa915688,Tyler Johnson,-4.865099792,,,,,,,,-1.137898204,-0.571098736,-1.100538035,-0.260697705,-1.257284092,-0.53758302,2022
16852,John Nogowski,-4.868630048,,-1.103041784,-0.987647843,-1.074773706,-1.055486169,-0.076388462,-0.571292084,,,,,,,2022
5000,Stephen Vogt,-4.869923752,,-0.896438383,-0.686045285,-0.830405399,-0.860821909,-1.024920692,-0.571292084,,,,,,,2022
20078,Evan White,-4.872553124,,-0.896438383,-0.686045285,-0.830405399,-0.890732031,-0.889416088,-0.679515939,,,,,,,2022
14320,Wilmer Difo,-4.879102131,,-0.930872284,-0.987647843,-0.970044431,-0.928073846,-0.031220261,-1.031243466,,,,,,,2022
sa3004259,Royce Lewis,-4.882239654,,-1.137475685,-0.987647843,-1.109683464,-1.09444799,-0.076388462,-0.476596211,,,,,,,2022
21306,Jake Latz,-4.901323038,,,,,,,,-1.116280057,-0.571098736,-1.079143008,-0.919231204,-0.545791795,-0.669778238,2022
20218,Yennsy Díaz,-4.904660491,,,,,,,,-0.792007858,-0.571098736,-0.822402683,-1.102157176,-1.079411018,-0.53758302,2022
23301,Janson Junk,-4.92528158,,,,,,,,-0.792007858,-0.333458369,-0.865192737,-1.541179509,-0.723664869,-0.669778238,2022
18699,Nick Neidert,-4.927144387,,,,,,,,-0.683917125,-0.571098736,-0.822402683,-1.321668343,-0.990474481,-0.53758302,2022
18316,Edwin Ríos,-4.929141915,,-1.103041784,-0.887113657,-1.039863948,-1.083398013,-0.799079685,-0.016644829,,,,,,,2022
